loss,mape,val_loss,val_mape
0.0013816219288855791,118885.7890625,0.000961554644163698,88198.2578125
0.001018759561702609,95326.375,0.0011179890716448426,55783.6796875
0.0009506003116257489,91966.5234375,0.000957871787250042,119372.609375
0.0009157128515653312,90404.1953125,0.000952303409576416,76364.0234375
0.0009015013929456472,86060.3984375,0.001002094941213727,32386.619140625
0.0008905636495910585,83922.3671875,0.0009063704637810588,133798.0625
0.0008805153775028884,81599.3125,0.0009929067455232143,200459.0
0.0008740410557948053,81816.2734375,0.0008835362968966365,74699.671875
0.0008684516069479287,80035.5390625,0.0008614290854893625,81765.890625
0.000864475267007947,78450.90625,0.0008623023750260472,40405.98046875
0.0008610456716269255,75880.5390625,0.0008807462290860713,110918.890625
0.0008569306810386479,75493.1875,0.0008544996380805969,100654.3515625
0.0008568712510168552,73994.5859375,0.0008905194117687643,117280.7578125
0.0008521662675775588,73731.7109375,0.0008591965306550264,98047.7578125
0.0008505614241585135,73318.34375,0.0008619819418527186,72627.609375
0.0008476382936351001,72556.796875,0.0008655806886963546,115681.1953125
0.0008479449315927923,72162.3984375,0.0008881755056791008,101782.9140625
0.000845921051222831,72205.484375,0.0008533147047273815,37248.765625
0.0008453152840957046,73644.65625,0.0009699577931314707,33966.953125
0.0008432413451373577,71484.1171875,0.0008480931865051389,101505.359375
0.00083930540131405,71065.46875,0.0008394350297749043,88235.203125
0.0008402963867411017,70325.203125,0.0008670795359648764,94897.953125
0.00083914928836748,72028.9765625,0.0008495176443830132,37988.9921875
0.0008379867649637163,71116.3203125,0.0008484292193315923,82526.421875
0.0008352002478204668,70449.3984375,0.0008376145269721746,39886.5546875
0.000834982783999294,68607.421875,0.0008443319238722324,60127.99609375
0.0008335873717442155,69381.7265625,0.0008351404103450477,69980.8828125
0.0008325222879648209,69942.9375,0.0008351513533852994,54897.56640625
0.0008313395665027201,68590.8671875,0.0008392122108489275,90264.0234375
0.0008310728590004146,69994.5,0.0008363962406292558,72391.0859375
0.0008300112094730139,68760.2265625,0.0008449920569546521,57627.37890625
0.0008287411765195429,69616.5390625,0.0008509695180691779,75601.609375
0.0008270925609394908,68272.078125,0.0008338979096151888,64867.61328125
