loss,mape,val_loss,val_mape
0.011621168814599514,378482.15625,0.012090854346752167,259815.140625
0.005710509140044451,227397.984375,0.0042232368141412735,113444.15625
0.00406794436275959,169771.0,0.0041303313337266445,132820.796875
0.0037153013981878757,158501.5625,0.004155526868999004,113598.8515625
0.0034657896030694246,151766.65625,0.003300063544884324,122165.8359375
0.003298965049907565,148419.296875,0.0033535039983689785,246031.1875
0.003182829823344946,142990.1875,0.003337010508403182,92111.328125
0.003038740949705243,135993.984375,0.0032841090578585863,130806.4140625
0.002935047959908843,135795.890625,0.003031792351976037,128362.3671875
0.0028256664518266916,135655.71875,0.002803242299705744,180358.9375
0.0027351812459528446,133859.75,0.0027898605912923813,126825.1484375
0.002653934992849827,136649.125,0.002593303332105279,54668.76953125
0.0025793209206312895,132123.609375,0.002549707656726241,46725.77734375
0.0025045161601155996,126739.109375,0.0027086290065199137,57404.60546875
0.0024322799872606993,125863.3046875,0.0024865083396434784,153979.265625
0.0023790260311216116,123454.828125,0.002446673111990094,123368.5703125
0.0023260912857949734,123959.453125,0.002353131538257003,109300.9921875
0.0022809586953371763,123777.7421875,0.002391405403614044,102561.234375
0.0022357720881700516,121714.9765625,0.002330825664103031,36571.34375
0.0021806329023092985,113176.2578125,0.002325206296518445,45685.875
0.0021472477819770575,117389.1953125,0.002363746054470539,96077.3515625
0.0021115397103130817,116125.0078125,0.00226200046017766,121538.78125
0.0020872459281235933,117136.0703125,0.002246588934212923,103270.234375
0.0020557283423841,113669.28125,0.0028596720658242702,43872.6640625
0.002037432510405779,113276.1484375,0.002671237802132964,116297.3515625
0.002016314072534442,108652.2421875,0.0024390676990151405,41921.7578125
0.0020007716957479715,107812.3828125,0.002319029998034239,43605.28125
0.001976494677364826,107196.359375,0.0022170240990817547,65948.03125
0.0019714240916073322,106434.6875,0.002283102599903941,60432.6328125
0.0019612195901572704,108003.703125,0.002191033912822604,131556.046875
0.0019507553661242127,106585.796875,0.0022669541649520397,53770.03515625
0.001929944148287177,104359.890625,0.0021703687962144613,82615.875
0.0019215333741158247,104470.8046875,0.0021712498273700476,69394.5859375
0.0019214145140722394,101332.171875,0.0022073867730796337,88788.15625
0.001896441332064569,102996.28125,0.002155135152861476,56733.51953125
0.0019036225276067853,103811.3671875,0.002269684337079525,96605.59375
0.0018920892616733909,103278.5078125,0.0022615757770836353,40372.00390625
0.0018794656498357654,102781.015625,0.0021902769804000854,34540.796875
0.001865950645878911,102511.5,0.002393556060269475,39705.14453125
0.0018621549243107438,102794.8984375,0.002021094551309943,56780.1875
0.0018512465758249164,102585.15625,0.002206019824370742,79025.890625
0.0018498144345358014,104951.03125,0.002364683197811246,44441.6484375
0.00183292746078223,100406.765625,0.0023453161120414734,63978.24609375
0.001835494302213192,98535.3125,0.0021954262629151344,78205.421875
0.0018251502187922597,101189.859375,0.0019702715799212456,68997.6328125
0.001826021121814847,98456.765625,0.002125363564118743,79648.28125
0.0018178366590291262,100849.6484375,0.0020210999064147472,39336.44140625
0.0018110452219843864,99802.328125,0.0020141606219112873,53711.2265625
0.0018004865851253271,97252.9140625,0.0019900233019143343,48416.27734375
0.0018013945082202554,101194.0859375,0.001938422559760511,53206.31640625
0.00179956981446594,99627.65625,0.0022380759473890066,41467.89453125
0.001789091620594263,102043.1796875,0.0021559433080255985,79834.890625
0.0017780333291739225,99158.4609375,0.0021078777499496937,36399.1796875
0.001777584315277636,99850.5859375,0.0021243474911898375,35390.6953125
0.0017695175483822823,100026.6171875,0.0023199941497296095,114363.2734375
0.0017726542428135872,98746.4375,0.001969980774447322,37817.50390625
0.0017674678238108754,98121.921875,0.0021777309011667967,123577.6640625
0.0017616191180422902,100249.640625,0.002032332355156541,57645.0625
0.0017600596183910966,98806.984375,0.0019991931039839983,133775.796875
0.001752051175571978,100197.625,0.0020424695685505867,92482.3359375
