loss,mape,val_loss,val_mape
0.0008034482016228139,59887.53515625,0.0008039093809202313,63300.6328125
0.0007984775002114475,60440.921875,0.0007800214225426316,44566.578125
0.0007956258486956358,58273.4453125,0.0007884309743531048,46206.65234375
0.0007936058682389557,59792.55078125,0.0007585548446513712,64051.8125
0.0007916442700661719,59636.296875,0.0007727477932348847,69821.546875
0.000786324730142951,59016.76953125,0.0007571118767373264,50785.88671875
0.000786884396802634,57612.34765625,0.0007623399724252522,50220.65234375
0.0007838751189410686,59233.05859375,0.0007659044931642711,46081.13671875
0.0007788999355398118,57502.91015625,0.0007465099915862083,48685.9375
0.0007771284435875714,58520.0625,0.0007585847051814198,59366.78125
