loss,mape,val_loss,val_mape
0.0017708569066599011,161941.96875,0.0010196417570114136,155178.921875
0.001003500772640109,105938.4296875,0.0010207830928266048,116821.7421875
0.0009455450926907361,96483.125,0.0008959356928244233,70432.3125
0.0009241194347850978,92200.2734375,0.0008870777091942728,64498.16015625
0.0009102344047278166,90035.8671875,0.0009260743972845376,65303.828125
0.0009019330027513206,89802.296875,0.0008927920716814697,46167.7421875
0.0008923790301196277,87012.0703125,0.0008792461594566703,98824.2109375
0.0008851591846905649,85169.203125,0.0008826479897834361,99475.515625
0.0008783643716014922,82138.46875,0.0009274887852370739,50346.57421875
0.0008744769147597253,80639.9296875,0.0009176142048090696,107998.0390625
