loss,mape,val_loss,val_mape
0.03427380695939064,591300.875,0.013819294050335884,203312.4375
0.012348809279501438,318068.875,0.009568898007273674,166489.109375
0.009003560990095139,293808.5,0.007078773342072964,150997.1875
0.007003176026046276,268921.1875,0.005315860733389854,165506.703125
0.006104242987930775,241541.484375,0.005027849227190018,169033.53125
0.005744641181081533,247361.515625,0.004736471455544233,165458.4375
0.0054510245099663734,234690.265625,0.0042993673123419285,152950.6875
0.005395491607487202,227956.140625,0.004094402771443129,148255.875
0.005167160648852587,248494.828125,0.003971604630351067,142480.125
0.0050521534867584705,219535.796875,0.0040701874531805515,141729.609375
0.004962875973433256,226267.25,0.004077667370438576,150930.203125
0.004796687047928572,216138.875,0.004251137375831604,159249.40625
0.004730031359940767,220616.15625,0.0037671816535294056,134004.46875
0.004669693764299154,223483.5625,0.00366398086771369,131506.5
0.004529908299446106,214826.171875,0.0038740327581763268,141123.84375
0.0045397463254630566,225468.078125,0.0038321008905768394,135290.125
0.004486673511564732,212086.984375,0.00355417188256979,130960.546875
0.004453022498637438,219349.546875,0.003571702167391777,122096.2578125
0.004373600706458092,205647.578125,0.0034899278543889523,120597.6328125
0.004287860821932554,202525.890625,0.0036130158696323633,111848.5
0.004248554818332195,208074.375,0.003469075309112668,124113.5234375
0.004212820436805487,205954.765625,0.0034717489033937454,123418.46875
0.004226981196552515,219647.1875,0.0034966713283210993,116525.65625
0.004146878607571125,205613.15625,0.003481706604361534,108275.484375
0.004163955803960562,190059.75,0.0033662968780845404,112215.109375
0.004118872340768576,196689.09375,0.0033729751594364643,107306.203125
0.0040890309028327465,193866.390625,0.003456088714301586,92999.578125
0.004098996054381132,189838.375,0.003386660711839795,110631.6953125
0.004047540947794914,198428.0,0.0034266156144440174,97258.28125
0.004056144505739212,184962.578125,0.0033552972599864006,104543.6484375
0.003995941020548344,183324.71875,0.0033206925727427006,104150.9765625
0.003996038809418678,193415.25,0.0033171530812978745,101670.140625
0.0040236301720142365,196665.546875,0.0034286060836166143,106850.6875
0.003991702105849981,188890.1875,0.0033003082498908043,95824.859375
0.003968669567257166,181831.421875,0.003698849817737937,92468.875
0.00398707389831543,189389.796875,0.0032693264074623585,100814.125
0.00394979165866971,186254.359375,0.0034070233814418316,94735.4140625
0.003936832770705223,180141.375,0.003681698814034462,87411.8359375
0.003954126499593258,177176.796875,0.0033593256957829,107888.640625
0.003967409022152424,184301.25,0.0036282907240092754,101759.8671875
0.003934255801141262,183064.828125,0.00340103916823864,87668.2734375
0.003923635929822922,183439.421875,0.0032378751784563065,94465.796875
0.003864979138597846,180549.1875,0.0033502145670354366,99786.6875
0.0038652464281767607,183954.28125,0.003206336870789528,94692.7109375
0.0038407747633755207,176587.0625,0.003474688623100519,94370.8828125
0.0038547830190509558,182337.609375,0.0032116787042468786,93504.296875
0.003813173621892929,172092.828125,0.003211559494957328,87040.6328125
0.0038315721321851015,172858.890625,0.003239409066736698,88906.0234375
0.0038096734788268805,177844.375,0.0031930902041494846,88081.5078125
0.0038223923183977604,176895.09375,0.0031507937237620354,91994.9765625
0.0037961993366479874,177318.203125,0.0031547483522444963,92328.2890625
0.003796457080170512,177864.015625,0.0031463908962905407,85989.75
0.0037668633740395308,168754.46875,0.003190757008269429,98895.390625
0.003787475870922208,181255.234375,0.003111052792519331,92890.609375
0.003774855751544237,177801.84375,0.0031004082411527634,90921.8984375
