loss,mape,val_loss,val_mape
0.05175439268350601,703465.8125,0.029105260968208313,255043.75
0.02603607438504696,429900.9375,0.02443023957312107,238305.921875
0.02045193873345852,391886.0625,0.01819472387433052,184578.609375
0.01382792741060257,354454.6875,0.012418083846569061,204700.9375
0.010559199377894402,290734.75,0.011206635273993015,185835.109375
0.009487747214734554,287632.0,0.009040004573762417,156324.734375
0.008606169372797012,264007.75,0.008513734675943851,169624.609375
0.007948006503283978,256502.390625,0.007638934534043074,125314.4375
0.007326642517000437,246199.140625,0.006922914646565914,135528.3125
0.006708628498017788,250264.203125,0.007364541757851839,89989.109375
0.006145313382148743,231653.609375,0.005896477028727531,134080.171875
0.005836085882037878,207113.4375,0.005614839028567076,125934.6171875
0.005357137881219387,216354.328125,0.0051550534553825855,100702.140625
0.004930985625833273,194677.203125,0.004941178951412439,86006.3203125
0.004768602550029755,205849.515625,0.004849561490118504,108069.0625
0.004579783882945776,183885.578125,0.0042142909951508045,85029.328125
0.0044126915745437145,182342.625,0.004117164760828018,82201.7734375
0.004399173427373171,176584.515625,0.004099854733794928,99266.875
0.004286354873329401,162140.1875,0.004435643553733826,60980.609375
0.004199556075036526,179204.203125,0.004900672473013401,109986.2109375
0.004107538145035505,167141.921875,0.004050999879837036,70644.234375
0.004094985313713551,173265.984375,0.004016449209302664,100794.5625
0.004075475502759218,167960.875,0.003967530559748411,101272.328125
0.004027407616376877,159280.859375,0.0036552217788994312,75760.1796875
0.003983986563980579,152720.1875,0.003613766748458147,74668.6875
0.003994918428361416,155109.515625,0.003601495176553726,70587.65625
0.003943013492971659,168466.546875,0.00393525930121541,78110.28125
0.0038963276892900467,154180.203125,0.00355637283064425,72375.6953125
0.003842645790427923,156142.953125,0.0035281500313431025,73970.7265625
0.003807750763371587,149072.21875,0.0035988774616271257,63038.9921875
0.003782769199460745,160362.65625,0.003944347612559795,65778.859375
0.003792216768488288,157833.953125,0.0037459407467395067,73210.6796875
0.003763049840927124,168973.984375,0.003472795942798257,73490.375
0.0037122450303286314,151397.296875,0.0034811079967767,80079.78125
0.003662659553810954,146514.875,0.0034146327525377274,63070.9921875
0.003616675967350602,163734.765625,0.0034654049668461084,59053.57421875
0.0036426137667149305,159221.953125,0.0033385807182639837,68219.0
0.003605801612138748,146076.34375,0.003397165099158883,66087.3515625
0.003632782492786646,151750.25,0.003430987009778619,58480.98046875
0.003585435915738344,150981.953125,0.0032805041410028934,69494.7421875
0.003578397212550044,156457.359375,0.0033225147053599358,57496.8203125
0.0035646967589855194,154510.078125,0.0032734291162341833,70013.1015625
0.003543742233887315,142913.71875,0.003421218367293477,52049.08984375
0.003552011214196682,151818.0625,0.003213451709598303,62153.875
0.0035324508789926767,143135.75,0.003225113498046994,60768.4921875
