segment_id,date,weekday,hour,LOS,flow_proxy,max_velocity,length,calc_length,street_level,street_type,long_snode,lat_snode,long_enode,lat_enode,LOS_encoded,street_type_encoded,street_name_freq
40521,8/3/2020,0,0,E,0.022522523,0.571428571,0.020449898,0.021824605,3,secondary,106.6518498,10.7688933,106.6519397,10.7688533,4,18,73
40520,8/3/2020,0,0,D,0.022522523,0.571428571,0.010224949,0.011563815,3,secondary,106.6518453,10.7689449,106.6518498,10.7688933,3,18,73
40519,8/3/2020,0,0,E,0.013513514,0.571428571,0.012269939,0.012947,3,secondary,106.651837,10.7690022,106.6518453,10.7689449,4,18,73
40518,8/3/2020,0,0,C,0.027027027,0.571428571,0.008179959,0.008070449,3,secondary,106.651841,10.7690384,106.651837,10.7690022,2,18,73
40526,8/3/2020,0,0,D,0,0.571428571,0,0.000687944,3,secondary,106.6522141,10.7687619,106.6522174,10.7687597,3,18,73
40517,8/3/2020,0,0,D,0.022522523,0.571428571,0.010224949,0.010612376,3,secondary,106.6518565,10.7690835,106.651841,10.7690384,3,18,73
40515,8/3/2020,0,0,E,0.013513514,0.571428571,0.012269939,0.012131314,3,secondary,106.6519303,10.7691526,106.6518865,10.7691195,4,18,73
40514,8/3/2020,0,0,E,0.002252252,0.571428571,0.00204499,0.00380785,3,secondary,106.6519481,10.769155,106.6519303,10.7691526,4,18,73
40513,8/3/2020,0,0,D,0.013513514,0.571428571,0.006134969,0.006577022,3,secondary,106.6519782,10.769159,106.6519481,10.769155,3,18,73
40512,8/3/2020,0,0,C,0.033783784,0.571428571,0.010224949,0.010514601,3,secondary,106.6520257,10.7691521,106.6519782,10.769159,2,18,73
40511,8/3/2020,0,0,D,0.022522523,0.571428571,0.010224949,0.011950921,3,secondary,106.6520734,10.7691263,106.6520257,10.7691521,3,18,73
40510,8/3/2020,0,0,D,0.031531532,0.571428571,0.014314928,0.014518366,3,secondary,106.6521345,10.7691019,106.6520734,10.7691263,3,18,73
441,8/3/2020,0,0,D,0.091891892,0.285714286,0.069529652,0.069795912,4,tertiary,106.6190633,10.7515592,106.6193735,10.7516045,3,20,2
440,8/3/2020,0,0,E,0.098648649,0.285714286,0.149284254,0.150403388,4,tertiary,106.6641339,10.7535319,106.6642633,10.7528813,4,20,28
40516,8/3/2020,0,0,E,0.011261261,0.571428571,0.010224949,0.010367884,3,secondary,106.6518865,10.7691195,106.6518565,10.7690835,4,18,73
40527,8/3/2020,0,0,C,0.040540541,0.571428571,0.012269939,0.012719143,3,secondary,106.6522174,10.7687597,106.6522695,10.7687349,2,18,73
40528,8/3/2020,0,0,D,0.031531532,0.571428571,0.014314928,0.015017835,3,secondary,106.6522695,10.7687349,106.6523376,10.7687314,3,18,73
40529,8/3/2020,0,0,D,0.027027027,0.571428571,0.012269939,0.012697119,3,secondary,106.6523376,10.7687314,106.652394,10.7687438,3,18,73
2073,8/3/2020,0,0,D,0.016216216,0.285714286,0.012269939,0.014022033,4,tertiary,106.6537915,10.765185,106.6538208,10.7652406,3,20,154
2072,8/3/2020,0,0,E,0.008108108,0.285714286,0.012269939,0.014022033,4,tertiary,106.6538208,10.7652406,106.6537915,10.765185,4,20,154
2071,8/3/2020,0,0,D,0.010810811,0.285714286,0.008179959,0.009243594,4,tertiary,106.6538208,10.7652406,106.6538403,10.7652775,3,20,154
2070,8/3/2020,0,0,E,0.005405405,0.285714286,0.008179959,0.009243594,4,tertiary,106.6538403,10.7652775,106.6538208,10.7652406,4,20,154
2069,8/3/2020,0,0,D,0.051351351,0.285714286,0.038854806,0.039481917,4,tertiary,106.6538403,10.7652775,106.6539899,10.7653719,3,20,154
2068,8/3/2020,0,0,E,0.025675676,0.285714286,0.038854806,0.039481917,4,tertiary,106.6539899,10.7653719,106.6538403,10.7652775,4,20,154
2067,8/3/2020,0,0,E,0.041891892,0.285714286,0.063394683,0.064931666,4,tertiary,106.6539899,10.7653719,106.6542158,10.7655534,4,20,154
2066,8/3/2020,0,0,E,0.041891892,0.285714286,0.063394683,0.064931666,4,tertiary,106.6542158,10.7655534,106.6539899,10.7653719,4,20,154
2065,8/3/2020,0,0,D,0.102702703,0.285714286,0.077709611,0.079294911,4,tertiary,106.6542158,10.7655534,106.6544961,10.7657693,3,20,154
2064,8/3/2020,0,0,D,0.102702703,0.285714286,0.077709611,0.079294911,4,tertiary,106.6544961,10.7657693,106.6542158,10.7655534,3,20,154
2063,8/3/2020,0,0,D,0.035135135,0.285714286,0.026584867,0.027114478,4,tertiary,106.6544961,10.7657693,106.654598,10.7658359,3,20,154
40537,8/3/2020,0,0,E,0.126126126,0.428571429,0.143149284,0.144535254,3,primary_link,106.6574752,10.7625302,106.6568351,10.7626323,4,15,111
40536,8/3/2020,0,0,C,0.151351351,0.428571429,0.057259714,0.058518339,3,primary_link,106.6531146,10.7600441,106.6533569,10.7599434,2,15,98
40535,8/3/2020,0,0,D,0.018018018,0.571428571,0.008179959,0.009092117,3,secondary,106.6525,10.7689694,106.6524868,10.7690082,3,18,73
40534,8/3/2020,0,0,D,0.018018018,0.571428571,0.008179959,0.009268449,3,secondary,106.6525082,10.7689285,106.6525,10.7689694,3,18,73
40533,8/3/2020,0,0,C,0.040540541,0.571428571,0.012269939,0.01378277,3,secondary,106.6524972,10.7688679,106.6525082,10.7689285,2,18,73
40532,8/3/2020,0,0,D,0.022522523,0.571428571,0.010224949,0.010612263,3,secondary,106.6524833,10.7688223,106.6524972,10.7688679,3,18,73
40531,8/3/2020,0,0,E,0.013513514,0.571428571,0.012269939,0.013179364,3,secondary,106.6524465,10.7687758,106.6524833,10.7688223,4,18,73
40530,8/3/2020,0,0,E,0.013513514,0.571428571,0.012269939,0.013587436,3,secondary,106.652394,10.7687438,106.6524465,10.7687758,4,18,73
439,8/3/2020,0,0,C,0.295945946,0.285714286,0.149284254,0.150403388,4,tertiary,106.6642633,10.7528813,106.6641339,10.7535319,2,20,28
2074,8/3/2020,0,0,D,0.040540541,0.285714286,0.030674847,0.031438888,4,tertiary,106.6537915,10.765185,106.6537501,10.7650518,3,20,154
438,8/3/2020,0,0,E,0.093243243,0.285714286,0.141104294,0.14087017,4,tertiary,106.6642633,10.7528813,106.6643846,10.7522719,4,20,28
436,8/3/2020,0,0,C,0.360810811,0.285714286,0.18200409,0.183161275,4,tertiary,106.6643846,10.7522719,106.6645422,10.7514798,2,20,28
40491,8/3/2020,0,0,E,0.186936937,0.571428571,0.169734151,0.17122962,3,secondary,106.6535762,10.7670816,106.654014,10.7664616,4,18,111
40490,8/3/2020,0,0,D,0.144144144,0.571428571,0.065439673,0.065917857,3,secondary,106.6534073,10.7673207,106.6535762,10.7670816,3,18,111
40489,8/3/2020,0,0,C,0.317567568,0.571428571,0.096114519,0.096409055,3,secondary,106.6531852,10.7676857,106.6534073,10.7673207,2,18,111
40488,8/3/2020,0,0,D,0.022522523,0.571428571,0.010224949,0.012055968,3,secondary,106.653157,10.767732,106.6531852,10.7676857,3,18,111
40487,8/3/2020,0,0,D,0.198198198,0.571428571,0.08997955,0.091515881,3,secondary,106.6529411,10.7680755,106.653157,10.767732,3,18,111
40486,8/3/2020,0,0,C,0.216216216,0.571428571,0.065439673,0.066628037,3,secondary,106.6527838,10.7683258,106.6529411,10.7680755,2,18,111
40485,8/3/2020,0,0,D,0.063063063,0.571428571,0.028629857,0.028606084,3,secondary,106.652716,10.7684337,106.6527838,10.7683258,3,18,111
40484,8/3/2020,0,0,C,0.054054054,0.571428571,0.016359918,0.016184662,3,secondary,106.6526662,10.7684867,106.652716,10.7684337,2,18,111
40492,8/3/2020,0,0,C,0.027027027,0.571428571,0.008179959,0.009360763,3,secondary,106.654014,10.7664616,106.6540384,10.766427,2,18,111
40483,8/3/2020,0,0,E,0.024774775,0.571428571,0.022494888,0.024250742,3,secondary,106.6525919,10.7685658,106.6526662,10.7684867,4,18,111
40481,8/3/2020,0,0,E,0.02027027,0.571428571,0.018404908,0.018771997,3,secondary,106.652394,10.7687438,106.6524567,10.7686874,4,18,111
40480,8/3/2020,0,0,E,0.224324324,0.714285714,0.169734151,0.171097915,2,primary,106.673684,10.771333,106.6730236,10.7709488,4,14,405
40479,8/3/2020,0,0,E,0.218918919,0.714285714,0.165644172,0.165971234,2,primary,106.6743156,10.7717203,106.673684,10.771333,4,14,405
40478,8/3/2020,0,0,C,0.786486486,0.714285714,0.198364008,0.19810441,2,primary,106.6750615,10.7721946,106.6743156,10.7717203,2,14,405
71,8/3/2020,0,0,C,0.116216216,0.142857143,0.08793456,0.08862895,4,unclassified,106.7657368,10.7765916,106.7659642,10.7769125,2,24,2
70,8/3/2020,0,0,E,0.014414414,0.428571429,0.016359918,0.017445298,3,secondary,106.6590317,10.7519402,106.6590192,10.7520169,4,18,33
40477,8/3/2020,0,0,C,0.340540541,0.714285714,0.085889571,0.086204515,2,primary,106.6753874,10.7723999,106.6750615,10.7721946,2,14,405
33,8/3/2020,0,0,D,0.117117117,0.571428571,0.053169734,0.054554844,3,secondary,106.7619572,10.87865,106.7621428,10.8788077,3,18,6
40482,8/3/2020,0,0,D,0.09009009,0.571428571,0.040899796,0.040709471,3,secondary,106.6524567,10.7686874,106.6525919,10.7685658,3,18,111
40493,8/3/2020,0,0,E,0.006756757,0.571428571,0.006134969,0.007868923,3,secondary,106.6540384,10.766427,106.6540587,10.7663976,4,18,111
40494,8/3/2020,0,0,C,0.25,0.571428571,0.075664622,0.076573422,3,secondary,106.6540587,10.7663976,106.6542519,10.766118,2,18,111
40495,8/3/2020,0,0,D,0.211711712,0.571428571,0.096114519,0.095957304,3,secondary,106.6542519,10.766118,106.6544961,10.7657693,3,18,111
435,8/3/2020,0,0,D,0.240540541,0.285714286,0.18200409,0.183161275,4,tertiary,106.6645422,10.7514798,106.6643846,10.7522719,3,20,28
434,8/3/2020,0,0,D,0.135135135,0.285714286,0.102249489,0.103603027,4,tertiary,106.6645422,10.7514798,106.6646409,10.7510333,3,20,28
433,8/3/2020,0,0,C,0.202702703,0.285714286,0.102249489,0.103603027,4,tertiary,106.6646409,10.7510333,106.6645422,10.7514798,2,20,28
432,8/3/2020,0,0,C,0.17027027,0.285714286,0.085889571,0.086605277,4,tertiary,106.6646409,10.7510333,106.664706,10.7506566,2,20,28
40509,8/3/2020,0,0,D,0.031531532,0.571428571,0.014314928,0.015563241,3,secondary,106.652204,10.7690895,106.6521345,10.7691019,3,18,73
40508,8/3/2020,0,0,E,0.015765766,0.571428571,0.014314928,0.01612539,3,secondary,106.6522765,10.7690799,106.652204,10.7690895,4,18,73
40507,8/3/2020,0,0,B,0.09009009,0.571428571,0.020449898,0.021075812,3,secondary,106.6523712,10.7690691,106.6522765,10.7690799,1,18,73
40506,8/3/2020,0,0,E,0.015765766,0.571428571,0.014314928,0.01507504,3,secondary,106.6524368,10.7690499,106.6523712,10.7690691,4,18,73
40505,8/3/2020,0,0,E,0.015765766,0.571428571,0.014314928,0.0144364,3,secondary,106.6524868,10.7690082,106.6524368,10.7690499,4,18,73
40504,8/3/2020,0,0,E,0.016216216,0.285714286,0.024539877,0.026285726,3,secondary_link,106.652818,10.7684933,106.652716,10.7684337,4,19,8
299,8/3/2020,0,1,F,0.010135135,0.285714286,0.030674847,0.030749619,4,tertiary,106.6939259,10.7558779,106.6939906,10.7557574,5,20,2
40503,8/3/2020,0,0,E,0.016216216,0.285714286,0.024539877,0.026285726,3,secondary_link,106.652716,10.7684337,106.652818,10.7684933,4,19,8
40502,8/3/2020,0,0,E,0.016216216,0.285714286,0.024539877,0.024870501,3,secondary_link,106.6534986,10.767385,106.6534073,10.7673207,4,19,8
40501,8/3/2020,0,0,C,0.048648649,0.285714286,0.024539877,0.024870501,3,secondary_link,106.6534073,10.7673207,106.6534986,10.767385,2,19,8
40499,8/3/2020,0,0,D,0.558558559,0.571428571,0.253578732,0.253192461,3,secondary,106.6551501,10.7648499,106.6558025,10.7639371,3,18,111
40498,8/3/2020,0,0,C,0.027027027,0.571428571,0.008179959,0.008829057,3,secondary,106.6551268,10.7648824,106.6551501,10.7648499,2,18,111
40497,8/3/2020,0,0,D,0.112612613,0.571428571,0.051124744,0.051520979,3,secondary,106.6549936,10.7650687,106.6551268,10.7648824,3,18,111
40496,8/3/2020,0,0,D,0.423423423,0.571428571,0.192229039,0.19387113,3,secondary,106.6544961,10.7657693,106.6549936,10.7650687,3,18,111
437,8/3/2020,0,0,D,0.186486486,0.285714286,0.141104294,0.14087017,4,tertiary,106.6643846,10.7522719,106.6642633,10.7528813,3,20,28
2983,8/3/2020,0,0,D,0.018918919,0.285714286,0.014314928,0.015480145,4,tertiary,106.6445219,10.7750869,106.6444549,10.7750661,3,20,118
2075,8/3/2020,0,0,D,0.040540541,0.285714286,0.030674847,0.031438888,4,tertiary,106.6537501,10.7650518,106.6537915,10.765185,3,20,154
2077,8/3/2020,0,0,E,0.05,0.285714286,0.075664622,0.076910454,4,tertiary,106.6536933,10.764717,106.6537501,10.7650518,4,20,154
2140,8/3/2020,0,0,D,0.248648649,0.285714286,0.188139059,0.189778015,4,tertiary,106.5880278,10.7482734,106.5888564,10.7484646,3,20,9
2139,8/3/2020,0,0,D,0.02972973,0.285714286,0.022494888,0.022471255,4,tertiary,106.6533333,10.7601739,106.6532907,10.7602645,3,20,154
2138,8/3/2020,0,0,D,0.02972973,0.285714286,0.022494888,0.022471255,4,tertiary,106.6532907,10.7602645,106.6533333,10.7601739,3,20,154
2137,8/3/2020,0,0,C,0.145945946,0.285714286,0.073619632,0.075030367,4,tertiary,106.6532907,10.7602645,106.6531101,10.7605441,2,20,154
2136,8/3/2020,0,0,E,0.048648649,0.285714286,0.073619632,0.075030367,4,tertiary,106.6531101,10.7605441,106.6532907,10.7602645,4,20,154
2135,8/3/2020,0,0,E,0.022972973,0.285714286,0.034764826,0.035438645,4,tertiary,106.6531101,10.7605441,106.6529986,10.7606564,4,20,154
2134,8/3/2020,0,0,E,0.022972973,0.285714286,0.034764826,0.035438645,4,tertiary,106.6529986,10.7606564,106.6531101,10.7605441,4,20,154
2133,8/3/2020,0,0,D,0.116216216,0.285714286,0.08793456,0.088172763,4,tertiary,106.6529986,10.7606564,106.6527289,10.7609412,3,20,154
40538,8/3/2020,0,0,E,0.028828829,0.428571429,0.032719836,0.032860237,3,primary_link,106.6432461,10.7546572,106.6433667,10.7547417,4,15,405
2132,8/3/2020,0,0,E,0.058108108,0.285714286,0.08793456,0.088172763,4,tertiary,106.6527289,10.7609412,106.6529986,10.7606564,4,20,154
2130,8/3/2020,0,0,C,0.016216216,0.285714286,0.008179959,0.008021687,4,tertiary,106.6527038,10.7609677,106.6527289,10.7609412,2,20,154
2129,8/3/2020,0,0,E,0.017567568,0.285714286,0.026584867,0.027490703,4,tertiary,106.6527038,10.7609677,106.6526317,10.7610669,4,20,154
2128,8/3/2020,0,0,D,0.035135135,0.285714286,0.026584867,0.027490703,4,tertiary,106.6526317,10.7610669,106.6527038,10.7609677,3,20,154
2127,8/3/2020,0,0,C,0.12972973,0.285714286,0.065439673,0.06655069,4,tertiary,106.6526317,10.7610669,106.6524559,10.7613046,2,20,154
2126,8/3/2020,0,0,D,0.086486486,0.285714286,0.065439673,0.06655069,4,tertiary,106.6524559,10.7613046,106.6526317,10.7610669,3,20,154
2125,8/3/2020,0,0,D,0.016216216,0.285714286,0.012269939,0.013250271,4,tertiary,106.6524559,10.7613046,106.6524241,10.7613549,3,20,154
2124,8/3/2020,0,0,E,0.008108108,0.285714286,0.012269939,0.013250271,4,tertiary,106.6524241,10.7613549,106.6524559,10.7613046,4,20,154
2123,8/3/2020,0,0,D,0.010810811,0.285714286,0.008179959,0.009480973,4,tertiary,106.6524241,10.7613549,106.6524012,10.7613911,3,20,154
2131,8/3/2020,0,0,D,0.010810811,0.285714286,0.008179959,0.008021687,4,tertiary,106.6527289,10.7609412,106.6527038,10.7609677,3,20,154
40540,8/3/2020,0,0,D,0.254054054,0.714285714,0.096114519,0.097147825,2,primary,106.6489673,10.7579254,106.6485878,10.7577142,3,14,405
40541,8/3/2020,0,0,E,0.097297297,0.714285714,0.073619632,0.073809254,2,primary,106.6485878,10.7577142,106.6482993,10.7575536,4,14,405
40542,8/3/2020,0,0,D,0.151351351,0.714285714,0.057259714,0.057469155,2,primary,106.6482993,10.7575536,106.6480754,10.7574269,3,14,405
2412,8/3/2020,0,0,C,0.051351351,0.142857143,0.038854806,0.038692268,4,unclassified,106.6519398,10.7793381,106.6517707,10.7793795,2,24,234
40548,8/3/2020,0,0,D,0.308108108,0.714285714,0.116564417,0.118030906,2,primary,106.6457779,10.7561876,106.6453185,10.7559285,3,14,405
2411,8/3/2020,0,0,E,0.017117117,0.142857143,0.038854806,0.038692268,4,unclassified,106.6517707,10.7793795,106.6519398,10.7793381,4,24,234
2410,8/3/2020,0,0,D,0.073873874,0.142857143,0.083844581,0.084906665,4,unclassified,106.6517707,10.7793795,106.6514137,10.7792478,3,24,234
2409,8/3/2020,0,0,C,0.110810811,0.142857143,0.083844581,0.084906665,4,unclassified,106.6514137,10.7792478,106.6517707,10.7793795,2,24,234
2408,8/3/2020,0,0,E,0.018018018,0.142857143,0.040899796,0.040818579,4,unclassified,106.6514137,10.7792478,106.6512475,10.7791707,4,24,234
40547,8/3/2020,0,0,E,0.07027027,0.714285714,0.053169734,0.054766866,2,primary,106.6459933,10.7563049,106.6457779,10.7561876,4,14,405
2407,8/3/2020,0,0,D,0.036036036,0.142857143,0.040899796,0.040818579,4,unclassified,106.6512475,10.7791707,106.6514137,10.7792478,3,24,234
2406,8/3/2020,0,0,D,0.07027027,0.142857143,0.079754601,0.081141334,4,unclassified,106.6512475,10.7791707,106.6509083,10.7790397,3,24,234
2405,8/3/2020,0,0,E,0.035135135,0.142857143,0.079754601,0.081141334,4,unclassified,106.6509083,10.7790397,106.6512475,10.7791707,4,24,234
2404,8/3/2020,0,0,E,0.014414414,0.142857143,0.032719836,0.034300993,4,unclassified,106.6509083,10.7790397,106.6507544,10.7790253,4,24,234
2403,8/3/2020,0,0,E,0.014414414,0.142857143,0.032719836,0.034300993,4,unclassified,106.6507544,10.7790253,106.6509083,10.7790397,4,24,234
2402,8/3/2020,0,0,C,0.116216216,0.142857143,0.08793456,0.089390314,4,unclassified,106.6507544,10.7790253,106.6503541,10.7790549,2,24,234
40546,8/3/2020,0,0,D,0.524324324,0.714285714,0.198364008,0.198956573,2,primary,106.6467736,10.7567301,106.6459933,10.7563049,3,14,405
2401,8/3/2020,0,0,D,0.077477477,0.142857143,0.08793456,0.089390314,4,unclassified,106.6503541,10.7790549,106.6507544,10.7790253,3,24,234
2400,8/3/2020,0,0,D,0.091891892,0.142857143,0.104294479,0.104604335,4,unclassified,106.6503541,10.7790549,106.6498852,10.7790801,3,24,234
40545,8/3/2020,0,0,E,0.02972973,0.714285714,0.022494888,0.0230755,2,primary,106.6468648,10.7567798,106.6467736,10.7567301,4,14,405
40544,8/3/2020,0,0,C,0.681081081,0.714285714,0.171779141,0.172024189,2,primary,106.6475426,10.7571421,106.6468648,10.7567798,2,14,405
40543,8/3/2020,0,0,E,0.178378378,0.714285714,0.134969325,0.13518078,2,primary,106.6480754,10.7574269,106.6475426,10.7571421,4,14,405
2122,8/3/2020,0,0,E,0.005405405,0.285714286,0.008179959,0.009480973,4,tertiary,106.6524012,10.7613911,106.6524241,10.7613549,4,20,154
2076,8/3/2020,0,0,D,0.1,0.285714286,0.075664622,0.076910454,4,tertiary,106.6537501,10.7650518,106.6536933,10.764717,3,20,154
2121,8/3/2020,0,0,D,0.075675676,0.285714286,0.057259714,0.057749493,4,tertiary,106.6524012,10.7613911,106.652307,10.7616288,3,20,154
2119,8/3/2020,0,0,D,0.12972973,0.285714286,0.098159509,0.09799641,4,tertiary,106.652307,10.7616288,106.6522035,10.7620489,3,20,154
2095,8/3/2020,0,0,D,0.027027027,0.285714286,0.020449898,0.020376159,4,tertiary,106.6528565,10.7640351,106.6529296,10.7640903,3,20,154
2094,8/3/2020,0,0,D,0.027027027,0.285714286,0.020449898,0.020376159,4,tertiary,106.6529296,10.7640903,106.6528565,10.7640351,3,20,154
2093,8/3/2020,0,0,D,0.035135135,0.285714286,0.026584867,0.028059273,4,tertiary,106.6529296,10.7640903,106.65303,10.7641661,3,20,154
2092,8/3/2020,0,0,C,0.052702703,0.285714286,0.026584867,0.028059273,4,tertiary,106.65303,10.7641661,106.6529296,10.7640903,2,20,154
2091,8/3/2020,0,0,D,0.043243243,0.285714286,0.032719836,0.032967287,4,tertiary,106.65303,10.7641661,106.6531594,10.7642379,3,20,154
2090,8/3/2020,0,0,C,0.064864865,0.285714286,0.032719836,0.032967287,4,tertiary,106.6531594,10.7642379,106.65303,10.7641661,2,20,154
2089,8/3/2020,0,0,E,0.033783784,0.285714286,0.051124744,0.052813366,4,tertiary,106.6531594,10.7642379,106.6533662,10.7643527,4,20,154
2088,8/3/2020,0,0,D,0.067567568,0.285714286,0.051124744,0.052813366,4,tertiary,106.6533662,10.7643527,106.6531594,10.7642379,3,20,154
2096,8/3/2020,0,0,D,0.064864865,0.285714286,0.049079755,0.050816436,4,tertiary,106.6528565,10.7640351,106.6526853,10.7638863,3,20,154
2087,8/3/2020,0,0,E,0.031081081,0.285714286,0.047034765,0.048026523,4,tertiary,106.6533662,10.7643527,106.6535497,10.7644648,4,20,154
2085,8/3/2020,0,0,C,0.008108108,0.285714286,0.00408998,0.005559842,4,tertiary,106.6535497,10.7644648,106.6535649,10.7644853,2,20,154
2084,8/3/2020,0,0,E,0.002702703,0.285714286,0.00408998,0.005559842,4,tertiary,106.6535649,10.7644853,106.6535497,10.7644648,4,20,154
2083,8/3/2020,0,0,D,0.02972973,0.285714286,0.022494888,0.022977099,4,tertiary,106.6535649,10.7644853,106.653626,10.7645678,3,20,154
2082,8/3/2020,0,0,E,0.014864865,0.285714286,0.022494888,0.022977099,4,tertiary,106.653626,10.7645678,106.6535649,10.7644853,4,20,154
2081,8/3/2020,0,0,C,0.056756757,0.285714286,0.028629857,0.029876105,4,tertiary,106.653626,10.7645678,106.6536879,10.7646854,2,20,154
2080,8/3/2020,0,0,D,0.037837838,0.285714286,0.028629857,0.029876105,4,tertiary,106.6536879,10.7646854,106.653626,10.7645678,3,20,154
2079,8/3/2020,0,0,C,0.012162162,0.285714286,0.006134969,0.007077524,4,tertiary,106.6536879,10.7646854,106.6536933,10.764717,2,20,154
2078,8/3/2020,0,0,E,0.004054054,0.285714286,0.006134969,0.007077524,4,tertiary,106.6536933,10.764717,106.6536879,10.7646854,4,20,154
2086,8/3/2020,0,0,D,0.062162162,0.285714286,0.047034765,0.048026523,4,tertiary,106.6535497,10.7644648,106.6533662,10.7643527,3,20,154
2097,8/3/2020,0,0,D,0.064864865,0.285714286,0.049079755,0.050816436,4,tertiary,106.6526853,10.7638863,106.6528565,10.7640351,3,20,154
2098,8/3/2020,0,0,C,0.056756757,0.285714286,0.028629857,0.030328661,4,tertiary,106.6526853,10.7638863,106.6526094,10.7637745,2,20,154
2099,8/3/2020,0,0,D,0.037837838,0.285714286,0.028629857,0.030328661,4,tertiary,106.6526094,10.7637745,106.6526853,10.7638863,3,20,154
2118,8/3/2020,0,0,E,0.064864865,0.285714286,0.098159509,0.09799641,4,tertiary,106.6522035,10.7620489,106.652307,10.7616288,4,20,154
2117,8/3/2020,0,0,D,0.091891892,0.285714286,0.069529652,0.069575616,4,tertiary,106.6522035,10.7620489,106.6521869,10.7623556,3,20,154
2116,8/3/2020,0,0,E,0.045945946,0.285714286,0.069529652,0.069575616,4,tertiary,106.6521869,10.7623556,106.6522035,10.7620489,4,20,154
2115,8/3/2020,0,0,D,0.091891892,0.285714286,0.069529652,0.070303971,4,tertiary,106.6521869,10.7623556,106.6522037,10.7626655,3,20,154
2114,8/3/2020,0,0,D,0.091891892,0.285714286,0.069529652,0.070303971,4,tertiary,106.6522037,10.7626655,106.6521869,10.7623556,3,20,154
2113,8/3/2020,0,0,E,0.02972973,0.285714286,0.044989775,0.045153275,4,tertiary,106.6522037,10.7626655,106.6522568,10.7628582,4,20,154
2112,8/3/2020,0,0,C,0.089189189,0.285714286,0.044989775,0.045153275,4,tertiary,106.6522568,10.7628582,106.6522037,10.7626655,2,20,154
2111,8/3/2020,0,0,D,0.064864865,0.285714286,0.049079755,0.050329384,4,tertiary,106.6522568,10.7628582,106.6523108,10.7630742,3,20,154
2110,8/3/2020,0,0,C,0.097297297,0.285714286,0.049079755,0.050329384,4,tertiary,106.6523108,10.7630742,106.6522568,10.7628582,2,20,154
2109,8/3/2020,0,0,E,0.025675676,0.285714286,0.038854806,0.038752998,4,tertiary,106.6523108,10.7630742,106.6523624,10.763238,4,20,154
2108,8/3/2020,0,0,C,0.077027027,0.285714286,0.038854806,0.038752998,4,tertiary,106.6523624,10.763238,106.6523108,10.7630742,2,20,154
2107,8/3/2020,0,0,E,0.021621622,0.285714286,0.032719836,0.034467206,4,tertiary,106.6523624,10.763238,106.6524141,10.7633819,4,20,154
2106,8/3/2020,0,0,D,0.043243243,0.285714286,0.032719836,0.034467206,4,tertiary,106.6524141,10.7633819,106.6523624,10.763238,3,20,154
2105,8/3/2020,0,0,D,0.021621622,0.285714286,0.016359918,0.017945699,4,tertiary,106.6524141,10.7633819,106.6524361,10.7634588,3,20,154
2104,8/3/2020,0,0,D,0.021621622,0.285714286,0.016359918,0.017945699,4,tertiary,106.6524361,10.7634588,106.6524141,10.7633819,3,20,154
2103,8/3/2020,0,0,D,0.054054054,0.285714286,0.040899796,0.042339919,4,tertiary,106.6524361,10.7634588,106.6525266,10.7636236,3,20,154
2102,8/3/2020,0,0,E,0.027027027,0.285714286,0.040899796,0.042339919,4,tertiary,106.6525266,10.7636236,106.6524361,10.7634588,4,20,154
2101,8/3/2020,0,0,D,0.051351351,0.285714286,0.038854806,0.038744639,4,tertiary,106.6525266,10.7636236,106.6526094,10.7637745,3,20,154
2100,8/3/2020,0,0,E,0.025675676,0.285714286,0.038854806,0.038744639,4,tertiary,106.6526094,10.7637745,106.6525266,10.7636236,4,20,154
2120,8/3/2020,0,0,C,0.113513514,0.285714286,0.057259714,0.057749493,4,tertiary,106.652307,10.7616288,106.6524012,10.7613911,2,20,154
41907,8/3/2020,0,0,D,0.02972973,0.285714286,0.022494888,0.023233366,4,tertiary,106.6651748,10.7723902,106.6651369,10.7724864,3,20,278
2984,8/3/2020,0,0,D,0.062162162,0.285714286,0.047034765,0.046834001,4,tertiary,106.6445219,10.7750869,106.6447232,10.7751482,3,20,118
2986,8/3/2020,0,0,E,0.031081081,0.285714286,0.047034765,0.04694519,4,tertiary,106.6447232,10.7751482,106.6449308,10.7751866,4,20,118
41656,8/3/2020,0,0,E,0.013513514,0.285714286,0.020449898,0.020854647,3,secondary_link,106.6481194,10.7750604,106.6480277,10.7750386,4,19,200
63580,8/3/2020,0,0,E,0.041891892,0.285714286,0.063394683,0.063616146,4,tertiary,106.6732499,10.7706286,106.6731042,10.7708703,4,20,153
63581,8/3/2020,0,0,C,0.174324324,0.285714286,0.08793456,0.089442605,4,tertiary,106.6732499,10.7706286,106.6733935,10.7702601,2,20,153
63582,8/3/2020,0,0,E,0.058108108,0.285714286,0.08793456,0.089442605,4,tertiary,106.6733935,10.7702601,106.6732499,10.7706286,4,20,153
63583,8/3/2020,0,0,E,0.036486486,0.285714286,0.055214724,0.056315349,4,tertiary,106.6733935,10.7702601,106.6734841,10.7700278,4,20,153
63584,8/3/2020,0,0,C,0.109459459,0.285714286,0.055214724,0.056315349,4,tertiary,106.6734841,10.7700278,106.6733935,10.7702601,2,20,153
41655,8/3/2020,0,0,D,0.024324324,0.285714286,0.018404908,0.019782967,3,secondary_link,106.6481991,10.7751005,106.6481194,10.7750604,3,19,200
